Customer Number_x,Account Name,Certificate Number,Registration Type,Certificate Status,Status Date,Address Line 1,Address Line 2,City-State-Zip,County,Customer Number_y,Year,Dogs,Cats,Guinea Pigs,Hamsters,Rabbits,Non-Human Primates,Sheep,Pigs,Other Farm Animals,All Other Animals,latitude,longitude,Exception Report
30224,Enanta Pharmaceuticals Inc,14-R-0194,Class R - Research Facility,Active,,4 Kingsbury Avenue,,"WATERTOWN, MA 02472",Middlesex,30224,2024,,,,,,,,,,,42.36133,-71.164768,False
30615,Lung LLC (REVIVICOR INC),52-R-0113,Class R - Research Facility,Active,,1700 Kraft Drive,Suite 2400,"Blacksburg, VA 24060",Montgomery,30615,2024,,,,,,,,334.0,,,37.204306,-80.410438,False
30932,Transmedics Inc,14-R-0203,Class R - Research Facility,Active,,200 MINUTEMAN RD,SUITE 302,"ANDOVER, MA 01810",Essex,30932,2024,,,,,,,,417.0,,,42.693186,-71.21317,False
30958,Cardiovascular Research Foundation,21-R-0210,Class R - Research Facility,Active,,8 Corporate Drive,,"Orangeburg, NY 10962",Rockland,30958,2024,8.0,,,,,,86.0,204.0,3.0,,41.033996,-73.97839,False
31006,Slippery Rock University,23-R-0162,Class R - Research Facility,Active,,"104 Maltby Avenue, Suite 302",,"SLIPPERY ROCK, PA 16057",Butler,31006,2024,,,,,,,,,18.0,,41.061511,-80.051326,False
31083,University of New England,11-R-0033,Class R - Research Facility,Active,,11 Hills Beach Rd,,"Biddeford, ME 04005",York,31083,2024,,,,,,,,,,,43.458729,-70.388944,False
31678,ATSCC,52-R-0114,Class R - Research Facility,Active,,PO Box 56319,,"Virginia Beach, VA 23456",Virginia Beach City,31678,2024,,,,,,,,407.0,,,36.844004,-76.12036,False
32992,Georgia Aquarium Inc,57-R-0131,Class R - Research Facility,Active,,225 Baker Street NW,,"Atlanta, GA 30313",Fulton,32992,2024,,,,,,,,,,,33.76343,-84.395075,False
33144,Vero Science LLC,15-R-0021,Class R - Research Facility,Active,,1334 MAIN ROAD,,"TIVERTON, RI 02878",Newport,33144,2024,,,,232.0,,,,,,,41.638417,-71.20332,False
33183,Janssen Research And Development LLC,22-R-0138,Class R - Research Facility,Active,,1400 MCKEAN ROAD,,"SPRING HOUSE, PA 19477",Montgomery,33183,2024,,,,,12.0,,,98.0,,,40.183315,-75.231457,False
33184,Ithaca College,21-R-0211,Class R - Research Facility,Active,,953 DANBY ROAD,,"ITHACA, NY 14850",Tompkins,33184,2024,,,10.0,17.0,,,,,,,42.42189,-76.500357,False
33200,Iowa Western Community College,42-R-0040,Class R - Research Facility,Active,,2700 COLLEGE ROAD,,"COUNCIL BLUFFS, IA 51503",Pottawattamie,33200,2024,18.0,16.0,,,2.0,,,,,,41.272595,-95.801547,False
33766,Bio Reliance Corporation,51-R-0082,Class R - Research Facility,Active,,14920 BROSCHART ROAD,,"ROCKVILLE, MD 20850",Montgomery,33766,2024,,,211.0,175.0,238.0,,,,,,39.101212,-77.201618,False
34465,Grifols Therapeutics LLC,55-R-0127,Class R - Research Facility,Active,,8368 US 70 WEST,,"CLAYTON, NC 27520",Johnston,34465,2024,,,1862.0,,5475.0,,,,,,35.633257,-78.435416,False
34579,NAMSA Minneapolis LLC,41-R-0074,Class R - Research Facility,Active,,8945 Evergreen Blvd,,"Minneapolis, MN 55433",Anoka,34579,2024,310.0,,5888.0,,1704.0,,487.0,1297.0,,,45.133304,-93.274817,False
34658,Colgate University,21-R-0254,Class R - Research Facility,Active,,13 OAK DRIVE,,"HAMILTON, NY 13346",Madison,34658,2024,,,,,,,,,,,42.816525,-75.532568,False
34846,Mesa Community College,86-R-0036,Class R - Research Facility,Active,,1833 WEST SOUTHERN AVE.,,"MESA, AZ 85202",Maricopa,34846,2024,9.0,11.0,,,,,,,,,33.39283,-111.871537,False
35029,Hennessy Research Associates LLC,48-R-0109,Class R - Research Facility,Active,,7940 MARSHALL DRIVE,,"LENEXA, KS 66214",Johnson,35029,2024,,,746.0,,,,,,,,38.983973,-94.708224,False
35685,Aragen Bioscience Inc.,93-R-0504,Class R - Research Facility,Active,,380 Woodview Avenue,,"MORGAN HILL, CA 95037",Santa Clara,35685,2024,,,,80.0,,,,,,,37.150206,-121.659761,False
36534,The University of Akron,31-R-0121,Class R - Research Facility,Active,,302 BUCHTEL COMMON - UARV,,"AKRON, OH 44325",Summit,36534,2024,,,,,,,,,,,41.07601,-81.511138,False
37111,"Iso-Tex Diagnostics, Inc.",74-R-0185,Class R - Research Facility,Cancelled,,P. O. BOX 909,,"FRIENDSWOOD, TX 77549",Galveston,37111,2024,,,,,14.0,,,,,,29.515074,-95.192133,False
37207,University of Tennessee - Martin,63-R-0119,Class R - Research Facility,Active,,124 Gooch Hall,,"Martin, TN 38238",Weakley,37207,2024,,,,,26.0,,,,,,36.282357,-88.738132,False
37219,Stautzenberger College Vet Tech Program,31-R-0122,Class R - Research Facility,Active,,8001 KATHERINE BLVD,,"BRECKSVILLE, OH 44141",Cuyahoga,37219,2024,87.0,118.0,1.0,,2.0,,,,4.0,,41.288868,-81.644885,False
37323,Eastern Illinois University,33-R-0137,Class R - Research Facility,Active,,Office of Research and Sponsored Programs,600 Lincoln Ave,"CHARLESTON, IL 61920",Coles,37323,2024,,,,,,,,,,,39.499622,-88.160348,False
37482,Crowder College,43-R-0118,Class R - Research Facility,Active,,601 LACLEDE AVENUE,,"NEOSHO, MO 64850",Newton,37482,2024,10.0,10.0,,,9.0,,17.0,1.0,,,36.811869,-94.36311,False
37673,Georgia Southern University,57-R-0121,Class R - Research Facility,Active,,261 Forest Drive - Box 8005,,"Statesboro, GA 30460",Bulloch,37673,2024,,,,,,,,,,,32.426617,-81.78489,False
38092,Direct Action Resource Center,71-R-0115,Class R - Research Facility,Active,,PO Box 7207,,"Sherwood, AR 72124",Pulaski,38092,2024,,,,,,,,,5.0,,34.880689,-92.230285,False
38366,Translational Testing And Training Laboratories (T Three LABS),57-R-0122,Class R - Research Facility,Cancelled,,387 TECHNOLOGY CIRCLE SUITE 175,,"ATLANTA, GA 30313",Fulton,38366,2024,,,,,,,13.0,25.0,4.0,,33.77461,-84.397373,True
38530,University Of Alaska - Anchorage,96-R-0006,Class R - Research Facility,Active,,3211 PROVIDENCE DRIVE,B O C ROOM 368,"ANCHORAGE, AK 99508",Anchorage,38530,2024,,,,,,,,,,,61.190649,-149.818175,False
38803,Spring Point Project,41-R-0076,Class R - Research Facility,Active,,"121 S 8th St, Ste. 822",,"Minneapolis, MN 55402",Hennepin,38803,2024,,,,,,,,141.0,,,44.974633,-93.270898,False
39091,East Tennessee Clinical Research Inc,63-R-0120,Class R - Research Facility,Active,,80 COPPER RIDGE FARM RD,,"ROCKWOOD, TN 37854",Roane,39091,2024,129.0,87.0,,,,,,6.0,,,35.905244,-84.743892,False
39103,Bergen Community College,22-R-0140,Class R - Research Facility,Active,,400 PARAMUS RD,,"PARAMUS, NJ 07652",Bergen,39103,2024,9.0,40.0,,,3.0,,,,,,40.952081,-74.09024,False
39367,AFB International,43-R-0119,Class R - Research Facility,Active,,PO Box 131,,"Montgomery City, MO 63361",Montgomery,39367,2024,147.0,173.0,,,,,,,,,38.97754,-91.50488,False
39569,Sound Technologies Inc,74-R-0189,Class R - Research Facility,Active,,"2409 AVENUE J, SUITE C",,"ARLINGTON, TX 76006",Tarrant,39569,2024,22.0,6.0,,,,,,,,,32.768242,-97.066845,False
39789,MG Biologics,42-R-0051,Class R - Research Facility,Active,,2366 270TH ST.,,"AMES, IA 50014",Boone,39789,2024,,,25.0,,,,,,,,41.963339,-93.705903,False
39947,Thomas Walsh (CATS PAW FARM),11-R-0027,Class R - Research Facility,Active,,52 LEBANON RD,,"NORTH BERWICK, ME 03906",York,39947,2024,,,,,34.0,,,,,,43.311948,-70.74057,False
40337,American Type Culture Collections,52-R-0119,Class R - Research Facility,Active,,10801 University Blvd,,"Manassas, VA 20110",Manassas City,40337,2024,,,,33.0,2.0,,,,,,38.752299,-77.519816,False
40853,Adventhealth Nicholson Center (Florida Hospital),58-R-0153,Class R - Research Facility,Active,,NICHOLSON CENTER FOR SURGICAL ADVANCEMENT,404 CELEBRATION PLACE,"CELEBRATION, FL 34747",Osceola,40853,2024,,,,,,,,223.0,,,28.303738,-81.589782,False
40933,Accuro Farms Inc,14-R-0200,Class R - Research Facility,Active,,346 Blackmer Rd,,"Southbridge, MA 01550",Worcester,40933,2024,,,,,,,,132.0,,,42.04123,-71.991995,False
41479,"Tier 1 Group, LLC",71-R-0111,Class R - Research Facility,Active,,3100 Angeletti Road,,"CRAWFORDSVILLE, AR 72327",Crittenden,41479,2024,,,,,,,,497.0,168.0,,35.222419,-90.273283,False
41906,Covidien LP,16-R-0049,Class R - Research Facility,Cancelled,,60 Middleton Avenue,,"North Haven, CT 06473",New Haven,41906,2024,12.0,,,,,,,18.0,,,41.339585,-72.865863,False
41952,PAR Sterile Products LLC,21-R-0244,Class R - Research Facility,Cancelled,,1400 Atwater Dr.,,"MALVERN, PA 19355",Chester,41952,2024,,,,,,,,,,,40.070513,-75.528693,False
42194,The Methodist Hospital Research Institute (The Houston Methodist Research Institute),74-R-0226,Class R - Research Facility,Active,,6670 Bertner Ave,,"HOUSTON, TX 77030",Harris,42194,2024,11.0,,,,,,,47.0,,,29.709396,-95.39922,False
42217,Des Moines Area Community College,42-R-0042,Class R - Research Facility,Active,,"2006 S. Ankeny Blvd., FFA, EC",,"ANKENY, IA 50023",Polk,42217,2024,28.0,89.0,,,8.0,,,138.0,150.0,,41.706888,-93.610666,False
42492,Siemens Healthcare Diagnostics Inc,21-R-0249,Class R - Research Facility,Active,,511 Benedict Ave,,"Tarrytown, NY 10591",Westchester,42492,2024,,,,,93.0,,242.0,,152.0,,41.066036,-73.836463,False
42842,Exemplar Genetics,42-R-0044,Class R - Research Facility,Active,,PO Box 829,,"North Liberty, IA 52317",Johnson,42842,2024,,,,,,,,450.0,,,41.763944,-91.604798,True
43010,The University of Tennessee - Chattanooga,63-R-0126,Class R - Research Facility,Active,,615 MC CALLIE AVENUE,109 RACE HALL DEPT 4915,"CHATTANOOGA, TN 37403",Hamilton,43010,2024,,,,,,,,,,,35.045822,-85.299815,False
43300,Loyola University Maryland,51-R-0096,Class R - Research Facility,Cancelled,,4501 N Charles St,Attn: Biology Dept,"Baltimore, MD 21210",Baltimore city,43300,2024,,,,,,,,,,,39.346367,-76.621866,False
43416,NIAID-Morgan Island,51-F-0030,Class F - Federal Research Facility,Active,,33 NORTH DRIVE MSC 3207,"BLDG 33, RM 2N09H","BETHESDA, MD 20892",Montgomery,43416,2024,,,,,,,,,,,39.004151,-77.09928,False
43420,Simmec Training Solutions,93-R-0520,Class R - Research Facility,Active,,PO Box 598,,"Oceanside, CA 92049",San Diego,43420,2024,,,,,,,,602.0,,,33.195534,-117.354538,False
44516,Product Safety Labs,22-R-0143,Class R - Research Facility,Active,,2394 US Highway 130,,"Dayton, NJ 08810",Middlesex,44516,2024,,,10329.0,136.0,2446.0,,,,,,40.364123,-74.49458,False
44874,Omeros Corporation,91-R-0082,Class R - Research Facility,Active,,201 Elliott Avenue West,,"Seattle, WA 98119",King,44874,2024,,,8.0,,,,,,,,47.619718,-122.36033,False
44975,St Cloud State University,41-R-0078,Class R - Research Facility,Cancelled,,"720 4th Avenue South, A S 101",,"Saint Cloud, MN 56301",Stearns,44975,2024,,,,,,,,,,,45.552626,-94.152666,False
45331,Altasciences Preclinical Columbia LLC,43-R-0122,Class R - Research Facility,Active,,562 STATE ROAD DD,,"AUXVASSE, MO 65231",Callaway,45331,2024,968.0,,,,108.0,148.0,,1090.0,,,39.046351,-92.091808,True
45412,R&R Research LLC,91-R-0066,Class R - Research Facility,Active,,20004 Happy Valley Road,,"STANWOOD, WA 98292",Snohomish,45412,2024,,,,,187.0,,,19.0,,,48.177474,-122.264831,False
321004,The University of Texas Rio Grande Valley,74-R-0216,Class R - Research Facility,Active,,1 West University Blvd.,BRHB 2.210,"BROWNSVILLE, TX 78520",Cameron,321004,2024,,,,95.0,,,,,,,25.893297,-97.487673,False
321005,Bridge PTS,74-R-0199,Class R - Research Facility,Active,,"2509 Kennedy Circle, Bldg 125, Rm 449",,"SAN ANTONIO, TX 78235",Bexar,321005,2024,,,,,6.0,,,81.0,,,29.349553,-98.454861,False
321189,Intervet Inc (Merck Animal Health),22-R-0144,Class R - Research Facility,Active,,Merck RY33-750  126 East Lincoln Avenue,,"Rahway, NJ 07065",Union,321189,2024,884.0,418.0,1868.0,4745.0,1137.0,,,,,,40.609553,-74.280641,True
321451,AMPHASTAR LABORATORIES INC.,93-R-0528,Class R - Research Facility,Active,,11570 6TH STREET,,"RANCHO CUCAMONGA, CA 91730",San Bernardino,321451,2024,,,,,,,,,,,34.08523,-117.552264,False
321491,California Property Holdings III LLC,93-R-0527,Class R - Research Facility,Active,,15900 Valley View Court,,"Sylmar, CA 91342",Los Angeles,321491,2024,51.0,,,,,,21.0,9.0,,,34.306526,-118.47831,False
321496,Carver Career Center,54-R-0008,Class R - Research Facility,Active,,4799 MIDLAND DRIVE,,"CHARLESTON, WV 25306",Kanawha,321496,2024,59.0,50.0,1.0,,5.0,,,,,,38.289634,-81.562216,False
321877,Experimur LLC,33-R-0143,Class R - Research Facility,Cancelled,,4045 S MORGAN STREET,,"CHICAGO, IL 60609",Cook,321877,2024,269.0,,,,762.0,,,32.0,,,41.820733,-87.649997,False
