establishment_id,establishment_name,street,city,state,zip,latitude,longitude,type,slaughter,animals_slaughtered_list,animals_processed_list,phone,grant_date,dbas,slaughter_volume_category,processing_volume_category
AB78/01,Kintyre Meats Limited,"530 Gladstone Road, RD 2,Gladstone",Carterton,Carterton District Council,,0.0,0.0,Risk Management Programme - Custom,No,,"Animal products (non-dairy), Farmed goats, Farmed pigs, Green runners, Hides & Skins, Red meat, Sheep, Wool - fibre",,2003-09-22,,,
AB78/02,Kintyre Meats Limited,"530 Gladstone Road, RD 2,Gladstone",Carterton,Carterton District Council,,0.0,0.0,Risk Management Programme - Custom,No,,"Blood & bone meal, Dried blood, Meat & bone meal, Meat meal, Tallow",,2024-09-30,,,
AB81/01,Harris Farms Limited,150 Hurunui Mouth Road,Cheviot,Hurunui District Council,,0.0,0.0,Risk Management Programme - Custom,No,,"Blood, Cattle, Farmed goats, Farmed pigs, Green runners, Hides & Skins, Red meat, Sheep",,2023-03-17,,,
ABI01/01,ABI Trading Limited,"Unit 2A, 89 Ellice Road, Wairau Valley",Auckland,Auckland Council,,0.0,0.0,Risk Management Programme - Stores - Cold and Dry,No,,"Animal products (non-dairy), Bee products, Dairy products, Fats/oils, Non-AP",,2023-09-18,,,
ABS2/01,Active Beeshine Limited,"471/1 Sainsbury Drive, RD 6",Te Awamutu,Waipa District Council,,0.0,0.0,Risk Management Programme - Bee products - Honey and dried pollen processing,No,,"Bee products, Beeswax, Honey",,2019-03-08,,,
ABW01/01,The Real Meal Company Limited,"Unit 3, 26 McMahon Street, Stoke",Nelson,Nelson City Council,,0.0,0.0,Risk Management Programme - Custom,No,,"Animal products (non-dairy), Bee products, Bivalve molluscan shellfish, Dairy products, Eggs, Fish, Milk & cream based formulations, Non-AP, Poultry, Red meat",,2022-11-14,Real Meals,,
ACFSCHC01/01,ACFS Port Logistics NZ Limited,"Detroit Drive,Rolleston",Christchurch,Christchurch City Council,,0.0,0.0,Risk Management Programme - Stores - Cold and Dry,No,,"Animal products (non-dairy), Dairy products, Non-AP",,2025-08-04,,,
AEGISFARM1/01,Aegis Enterprises Limited,"74 Waller Road,RD3",Pukekohe,Auckland Council,,0.0,0.0,Risk Management Programme - Eggs,No,,Eggs,,2023-11-14,Aegis Farm,,
AENZ01/01,Alpine Export NZ Limited,"166 Works Road, Longburn",Palmerston North,Palmerston North City Council,,-40.3921479,175.5439006,Risk Management Programme - Custom,No,,"Animal products (non-dairy), Fish, Poultry, Red meat",,2023-07-26,,,
AF01/01,Addiction Foods NZ Limited,240 Jellicoe Street,Te Puke,Western Bay Of Plenty District Council,,-37.7793311,176.3142193,Risk Management Programme - Custom,No,,"Animal products (non-dairy), Bivalve molluscan shellfish, Fish, Hides & Skins, Possums, Poultry, Red meat",,2021-08-04,,,
AF03/01,Addiction Foods NZ Limited,"5 Ashley Place, Papamoa Beach",Papamoa,Tauranga City Council,,-37.7154941,176.3157496,Risk Management Programme - Stores - Cold and Dry,No,,Animal products (non-dairy),,2022-01-31,,,
AFCV1/01,Align Farms Limited,"2581 Hackthorne Road,Westerfield",Ashburton,Ashburton District Council,,-43.7939531,171.6030203,Risk Management Programme - Farm dairies - Domestic supply,No,,Dairy material,,2025-04-01,,,
AFM1/01,Auckland Fish Market Limited,"Cnr Madden Street & Daldy Street, Freemans Bay",Auckland,Auckland Council,,0.0,0.0,Risk Management Programme - Custom,No,,"Bivalve molluscan shellfish, Crustaceans (including rock lobsters), Eels, Fish, Kina, Squid & other cephalopods",,2022-12-01,,,
AGLMH1/01,Apis Gold Limited,"1066 State Highway 29, Tauriko",Tauranga,Tauranga City Council,,-37.7533878,176.0790559,Risk Management Programme - Bee products - Honey and dried pollen processing,No,,"Animal products (non-dairy), Bee products, Beeswax, Comb honey, Honey",,2006-06-12,Mossop's Honey,,
AGOATS1/01,Aroha Goats Limited,"49 McKinley Road, RD 1",TE AROHA WEST,Matamata-Piako District Council,,0.0,0.0,Risk Management Programme - Farm dairies - Export eligible milk,No,,Dairy material,,2022-12-08,,,
AGORA1/01,Blue Water Products Limited,4 Wharf Street,Dunedin,Dunedin City Council,,-45.8838421,170.5051663,Risk Management Programme - Dual operator butcher,No,,"Animal products (non-dairy), Poultry, Red meat",,2010-08-13,Agora,,
AGS1/01,Silson Apiaries Limited,"113 Lund Road, RD 2",Katikati,Far North District Council,,0.0,0.0,"Risk Management Programme - Bee products - Honey and dried pollen processing, Stores - Cold and Dry",No,,"Animal products (non-dairy), Bee products, Beeswax, Honey",,2021-08-11,,,
AH1/01,Netherby Meats Limited,212 Chalmers Avenue,Ashburton,Ashburton District Council,,-43.9114957,171.7497206,Risk Management Programme - Dual operator butcher,No,,"Animal products (non-dairy), Poultry, Red meat",,2005-08-24,,,
AHB06/01,Arataki Honey Limited,66 Arataki Road,Havelock North,Central Hawkes Bay District Council,,-39.6650319,176.9067524,Risk Management Programme - Bee products - Honey and dried pollen processing,No,,"Bee products, Beeswax, Comb honey, Honey, Pollen",,2020-03-25,,,
AHB07/01,Arataki Honey Limited Hawkes Bay Division,"115 Thompson Road, RD 2",Hastings,Hastings District Council,,0.0,0.0,Risk Management Programme - Stores - Cold and Dry,No,,"Animal products (non-dairy), Bee products",,2008-03-13,,,
AHB08/01,Arataki Honey Limited,31 Miller Road,Havelock North,Hastings District Council,,0.0,0.0,Risk Management Programme - Stores - Cold and Dry,No,,Bee products,,2008-03-12,,,
AIRBORNE4/01,Airborne Honey Limited,41 Pennington Street,Leeston,Selwyn District Council,,0.0,0.0,Risk Management Programme - Bee products - Honey and dried pollen processing,No,,"Bee products, Comb honey, Honey",,2020-01-21,,,
AIRPORT01/01,Airport Farm Trustee Limited,58 Airport Drive,New Plymouth,New Plymouth District Council,,-39.0235716,174.1722659,Risk Management Programme - Chicken producers,No,,Broiler (meat) chickens,,2023-10-30,Airport Farm,,
AKAROA2/01,Ahi Mokopuna Limited Partnership,89 Treffers Road,Christchurch,Christchurch City Council,,-43.5484776,172.5751267,Risk Management Programme - Custom,No,,"Animal products (non-dairy), Farmed fish, Fish, Non-AP",,2023-07-03,,,
AKD2007/01,YLH Farm Limited,71 Douglas Road,Pollok,Auckland Council,,-37.183085,174.6190769,Risk Management Programme - Chicken producers,No,,Broiler (meat) chickens,,2024-06-26,,,
AKD2008/01,H & P Farms Limited,"56 Furniss Road, RD3, Waiuku",Auckland,Auckland Council,,0.0,0.0,Risk Management Programme - Chicken producers,No,,Broiler (meat) chickens,,2023-10-24,,,
AKD2011/01,Ashley Limited,106 Garvie Road,HUNUA,Auckland Council,,0.0,0.0,Risk Management Programme - Chicken producers,No,,Broiler (meat) chickens,,2023-11-13,,,
AKD2018/01,DD Investments Limited,"57 Smeed Road, RD4, Tuakau",Auckland,Auckland Council,,0.0,0.0,Risk Management Programme - Chicken producers,No,,Broiler (meat) chickens,,2023-10-11,,,
AKD2021/01,DYH & HSH Family Trust,"118 Motu Road, RD1, Kumeu",Auckland,Auckland Council,,0.0,0.0,Risk Management Programme - Chicken producers,No,,Broiler (meat) chickens,,2023-10-04,Ha's Farm,,
AKD2024/01,BJ & RD Stephens Farm Partnership,"75 Patumahoe Road,Patumahoe",Auckland,Auckland Council,,-37.1886955,174.8361393,Risk Management Programme - Chicken producers,No,,Broiler (meat) chickens,,2023-10-24,,,
AKD2025/01,Wolfe Enterprise Limited,"111 Garvie Road,Hunua",Papakura,Auckland Council,,0.0,0.0,Risk Management Programme - Chicken producers,No,,Broiler (meat) chickens,,2024-01-04,,,
AKD2033/01,Greengrove Limited,"43 Tawa Road,RD1",Kumeu,Auckland Council,,0.0,0.0,Risk Management Programme - Chicken producers,No,,Broiler (meat) chickens,,2023-10-27,,,
AKD2034/01,Dunvegan Poultry Limited,"98A Wilson Road, RD3, Hunua,Hunua",Auckland,Auckland Council,,0.0,0.0,Risk Management Programme - Chicken producers,No,,Broiler (meat) chickens,,2023-10-26,,,
AKD2039/01,Wang Yan,[Private],Auckland,Auckland Council,,-36.9832291,174.8561414,Risk Management Programme - Chicken producers,No,,Broiler (meat) chickens,,2023-10-24,,,
AKD2040/01,Parakai Birds Limited,"178 Fordyce Road, RD1, Helensville",Auckland,Auckland Council,,0.0,0.0,Risk Management Programme - Chicken producers,No,,Broiler (meat) chickens,,2023-10-11,,,
AKD2042/01,Golden Lion Limited,"53 Old Railway Road, Kumeu, RD2",Auckland,Auckland Council,,0.0,0.0,Risk Management Programme - Chicken producers,No,,Broiler (meat) chickens,,2023-10-11,,,
AKLP1/01,Freedom Town Limited,"27 Angle Street, Onehunga",Auckland,Auckland Council,,0.0,0.0,Risk Management Programme - Custom,No,,"Chickens, Ducks, Poultry",,2020-09-22,Auckland Poultry,,
ALBPH1/01,Agri-Lab Co-Products Limited,9 Hatuma Road,Waipukurau,Central Hawkes Bay District Council,,-39.9931688,176.5341596,Risk Management Programme - Custom,No,,"Animal products (non-dairy), Bee products, Beeswax, Bivalve molluscan shellfish, Colostrum products, Dairy products, Deer Co-products, Deer Velvet, Dried pollen, Eggs, Fish, Frozen milk products, Non-AP, Offal, Possums, Poultry, Red meat",,2021-07-06,,,
ALFAPET01/01,Azure Group Limited,"515C Mt Wellington Highway, Mt Wellington",Auckland,Auckland Council,,-36.9272091,174.840256,Risk Management Programme - Custom,No,,"Animal products (non-dairy), Bee products, Bivalve molluscan shellfish, Deer Velvet, Fish, Poultry, Red meat",,2016-03-31,Alfa Pet,,
ALG1/01,Alliance Logistics Group Limited,2 Aruhe Road,Christchurch,Christchurch City Council,,-43.5537832,172.5029795,Risk Management Programme - Stores - Cold and Dry,No,,"Animal products (non-dairy), Bee products, Dairy products, Fats/oils, Non-AP, Other animal products",,2024-09-02,,,
ALLAN01/01,Waiuku Free Range Eggs & Livestock Limited,"41 Rasmussen Road, Aka Aka",Waiuku,Auckland Council,,0.0,0.0,Risk Management Programme - Eggs,No,,Eggs,,2023-09-11,,,
ALSTRA01/01,Alstra (2012) Limited,"38b River Road,Ngaruawahia",Ngaruawahia,Hamilton City Council,,-37.6724363,175.1658887,Risk Management Programme - Chicken producers,No,,"Breeder chickens, Fertile eggs",,2023-10-31,,,
AMPLH168/01,Aotearoa Marine Products Limited,"21C Ben Lomond Crescent, Pakuranga Heights",Auckland,Auckland Council,,-36.9164423,174.8990694,Risk Management Programme - Custom,No,,"Animal products (non-dairy), Fish, Paua, Sea Cucumber",,2023-10-10,YuPin Ling Maw,,
ANSONSEGG1/01,Ansons Eggs Limited,"553 Ansons Road,RD1",Darfield,Selwyn District Council,,0.0,0.0,Risk Management Programme - Eggs,No,,"Eggs, Layer chickens",,2024-06-12,,,
AORAKI8/01,Mount Cook Alpine Salmon Limited,552 McLeans Island Road,Christchurch,Christchurch City Council,,-43.4688977,172.5102845,Risk Management Programme - Custom,No,,"Farmed fish, Fish, Non-AP",,2022-03-18,,,
API13/01,Apihealth New Zealand Limited,"52B Stonedon Drive, East Tamaki",Auckland,Auckland Council,,-36.931293,174.8843759,Risk Management Programme - Bee products - Honey and dried pollen processing,No,,"Bee products, Honey",,2013-09-19,,,
APIFLORA2/01,Apiflora New Zealand Limited,"1502 State Highway 29, Lower Kaimai",Tauranga,Tauranga City Council,,0.0,0.0,Risk Management Programme - Bee products - Honey and dried pollen processing,No,,"Bee products, Beeswax, Honey",,2006-06-19,,,
APIFLORA3/01,Apiflora New Zealand Limited,"14 Porutu Place, The Lakes, Tauriko",Tauranga,Tauranga City Council,,-37.7401551,176.1003312,Risk Management Programme - Bee products - Bulk honey storage,No,,Bee products,,2013-03-18,,,
AQF02/01,Aquafresh Products Limited,83 Vanguard Street,Nelson,Nelson City Council,,-41.2762852,173.2770318,Risk Management Programme - Custom,No,,"Animal products (non-dairy), Bivalve molluscan shellfish, Farmed fish, Fish, Squid & other cephalopods",,2022-09-19,,,
AQUARIUS1/01,David Charles Olsen,"Paparore Road, RD 1",Awanui,Far North District Council,,0.0,0.0,Risk Management Programme - Custom,No,,"Animal products (non-dairy), Bivalve molluscan shellfish, Fish",,2013-10-16,Aquarius Fisheries,,
ARAMEX1/01,Aramex Linehaul Limited,"Shed 5, Level 1, Lever Street, Ahuriri",Napier,Napier City Council,,0.0,0.0,Risk Management Programme - Transport - Animal material and animal products,No,,Animal products (non-dairy),,2023-10-04,,,
ARATAKI2/01,Arataki Honey Limited,"2488 State Highway 5, Waiotapu",Rotorua,Rotorua Lakes Council,,-38.3404728,176.3632775,Risk Management Programme - Bee products - Honey and dried pollen processing,No,,"Bee products, Beeswax, Comb honey, Honey, Pollen",,2019-10-14,,,
AROMA35/01,Aroma (N.Z.) Limited,12 Senior Place,Christchurch,Christchurch City Council,,-43.5300633,172.69496,Risk Management Programme - Custom,No,,"Animal products (non-dairy), Bee products, Bivalve molluscan shellfish, Deer Velvet, Eggs, Fish, Poultry, Red meat",,2023-06-30,,,
AROMA4/01,Aroma (N.Z.) Limited,1 Rangitane Drive,Havelock,Marlborough District Council,,-41.2814405,173.7714284,Risk Management Programme - Custom,No,,"Animal products (non-dairy), Bivalve molluscan shellfish",,2019-10-23,,,
ARRON123/01,KV Butchers limited,"86E, Main Road",Kumeu,Auckland Council,,-36.7760153,174.5560299,Risk Management Programme - Dual operator butcher,No,,"Animal products (non-dairy), Poultry, Red meat",,2024-02-14,Kumeu Village Butchery,,
ATAWHAI11/01,Juniper Hill Limited,"328 Turamoe Road,RD11",Hastings,Hastings District Council,,-39.6874101,176.7551483,Risk Management Programme - Micro Abattoir,No,,"Cattle, Farmed Deer, Offal",,2023-11-14,Juniper Hill Farm,,
ATHP1/01,Abel Tasman Honey and Pollination Limited,"311 Main Road,Riwaka",Motueka,Tasman District Council,,-41.0914746,173.0004168,Risk Management Programme - Bee products - Honey and dried pollen processing,No,,"Bee products, Comb honey, Honey",,2025-09-01,,,
ATNN030/01,Agri Trading Limited,156 Campbell Road,Winton,Southland District Council,,-46.1117432,168.3156934,Risk Management Programme - Eggs,No,,Eggs,,2023-10-09,Nectar & Nest,,
ATP1/01,Future Ascent Limited,"75 Henry Road, RD 1",Taupiri,Waikato District Council,,0.0,0.0,Risk Management Programme - Custom,No,,"Poultry, Red meat",,2023-09-19,,,
AVL1/01,A Verkerk Limited,"94 Vagues Road, Papanui",Christchurch,Christchurch City Council,,-43.4856067,172.6099689,Risk Management Programme - Custom,No,,"Red meat, UCFM",,2020-11-10,,,
AWAI01/01,Jorgie4 Limited,[Private],New Plymouth,New Plymouth District Council,,0.0,0.0,Risk Management Programme - Chicken producers,No,,Broiler (meat) chickens,,2023-10-26,Awai Valley Farm,,
AZE1/01,AZ Enterprises Limited,"1319 Alfriston Road,Manurewa",Auckland,,,-37.02145,174.9047237,Risk Management Programme - Micro Abattoir,No,,"Cattle, Farmed goats, Red offals, Sheep",,2025-06-05,,,
AZIS2624/01,Azi's Global Investments Limited,"25 Landing Drive,Mangere",Auckland,Auckland Council,,-36.9878656,174.776154,Risk Management Programme - Stores - Cold and Dry,No,,"Animal products (non-dairy), Bee products, Beeswax, Dairy products, Fats/oils, Hides & Skins, Non-AP, Other animal products, Tallow, Wool - fibre",,2023-07-25,,,
AZMEAT01/01,AZ Investments 2024 Limited,"1309 Alfriston Road,RD1",Auckland,Auckland Council,,0.0,0.0,Risk Management Programme - Dual operator butcher,No,,"Animal products (non-dairy), Red meat, Red offals",,2025-10-07,Ali/Julz Fresh Meats,,
AZURE01/01,Azure Group Limited,"494 No.10 Road, Swannanoa",Rangiora,Waimakariri District Council,,0.0,0.0,Risk Management Programme - Custom,No,,"Animal products (non-dairy), Bivalve molluscan shellfish, Dairy products, Deer Velvet, Fish, Insects, Poultry, Red meat",,2023-05-19,Alfa Pet,,
B2H/01,Oxford Free Range Eggs Limited,"605 Poyntzs Road, Eyrewell Forest",West Eyreton,Waimakariri District Council,,0.0,0.0,Risk Management Programme - Eggs,No,,Eggs,,2021-12-13,,,
BACK2/01,Back Country Manuka Limited,"89 McHardie Road, RD 1",Bulls,Rangitikei District Council,,0.0,0.0,Risk Management Programme - Bee products - Honey and dried pollen processing,No,,"Bee products, Beeswax, Honey",,2023-08-24,,,
BAL01/01,Butchers Apron Limited,83 Thorp Road,Paeroa,Hauraki District Council,,-37.4184021,175.6815867,Risk Management Programme - Dual operator butcher,No,,"Animal products (non-dairy), Red meat",,2020-12-02,,,
BAOHO168/01,Bao Ho Trading Limited,"6D Harris Road,East Tamaki",Auckland,Auckland Council,,-36.9423122,174.8927848,Risk Management Programme - Custom,No,,"Animal products (non-dairy), Bivalve molluscan shellfish, Deer Co-products, Deer Velvet, Fish, Red meat",,2025-03-28,,,
BARHAM412/01,Vivienne K Barham & Kambel E Barham,412 Kahutara Road,Featherston,South Wairarapa District Council,,0.0,0.0,Risk Management Programme - Bee products - Honey and dried pollen processing,No,,Bee products,,2020-08-24,V & K Barham Partnership,,
BARK01/01,The Barkery Limited,382 Great South Road,Huntly,Waikato District Council,,-37.5668797,175.1584309,Risk Management Programme - Custom,No,,"Animal products (non-dairy), Fish, Poultry, Red meat",,2023-08-07,,,
BARRIE09/01,Barries Honey Limited,"Flatman Road, RD 21",Geraldine,Timaru District Council,,0.0,0.0,Risk Management Programme - Bee products - Honey and dried pollen processing,No,,"Bee products, Beeswax, Honey",,2013-07-17,,,
BARRYSBAY1/01,Barrys Bay Dairy Company Limited,5807 Christchurch-Akaroa Road,DUVAUCHELLE,Christchurch City Council,,-43.7613473,172.9114002,Risk Management Programme - Dairy - Cheese domestic supply,No,,"Dairy products, Firm and hard cheese (MSNF < 60%), Soft & semi-soft cheese (MSNF > 60%)",,2021-11-09,,,
